X.seqnames	X.start	X.end	X.width	X.strand	X.gene	X.product	X.product_type	X.locus_tag	X.GO_term	X.EC_number	X.note	X.withReplication	X.PY79_rpkm	X.delta_walJ_rpkm	X.delta_mutSL_rpkm	X.GC_content	gene	product	product_type	locus_tag	GO_term	EC_number	note	withReplication	PY79_rpkm	delta_walJ_rpkm	delta_mutSL_rpkm	GC_content
PY79	2333480	2333773	294	-	yqiH	Uncharacterized lipoprotein yqiH	CDS	U712_11795				codirectional	3.64247	95.3331	119.803	0.442177	yqiH	Uncharacterized lipoprotein yqiH	CDS	U712_11795				codirectional	3.64247	95.3331	119.803	0.442177
PY79	2334081	2334233	153	+	U712_11800	Hypothetical Protein	CDS	U712_11800				head-on	44.2779	0	0	0.48366	U712_11800	Hypothetical Protein	CDS	U712_11800				head-on	44.2779	0	0	0.48366
PY79	2334276	2335424	1149	+	yqiG	Probable NADH-dependent flavin oxidoreductase yqiG	CDS	U712_11805				head-on	90.4663	44.16	39.0663	0.474326	yqiG	Probable NADH-dependent flavin oxidoreductase yqiG	CDS	U712_11805				head-on	90.4663	44.16	39.0663	0.474326
PY79	2335467	2335580	114	-	U712_11810	Hypothetical Protein	CDS	U712_11810				codirectional	25.118	11.7354	34.9302	0.350877	U712_11810	Hypothetical Protein	CDS	U712_11810				codirectional	25.118	11.7354	34.9302	0.350877
PY79	2335889	2336692	804	-	spo0A	Stage 0 sporulation protein A	CDS	U712_11815				codirectional	212.214	13.2021	8.78517	0.450249	spo0A	Stage 0 sporulation protein A	CDS	U712_11815				codirectional	212.214	13.2021	8.78517	0.450249
PY79	2336817	2336990	174	-	U712_11820	Hypothetical Protein	CDS	U712_11820				codirectional	124.83	15.3774	29.8714	0.333333	U712_11820	Hypothetical Protein	CDS	U712_11820				codirectional	124.83	15.3774	29.8714	0.333333
PY79	2336968	2338248	1281	-	spoIVB	SpoIVB peptidase	CDS	U712_11825				codirectional	3.72555	6.92565	0	0.407494	spoIVB	SpoIVB peptidase	CDS	U712_11825				codirectional	3.72555	6.92565	0	0.407494
PY79	2338423	2340153	1731	-	recN	DNA repair protein recN	CDS	U712_11830	GO:0005524			codirectional	149.875	10.9004	7.2167	0.457539	recN	DNA repair protein recN	CDS	U712_11830	GO:0005524			codirectional	149.875	10.9004	7.2167	0.457539
PY79	2340190	2340639	450	-	ahrC	Arginine repressor	CDS	U712_11835				codirectional	170.204	5.33898	8.66325	0.444444	ahrC	Arginine repressor	CDS	U712_11835				codirectional	170.204	5.33898	8.66325	0.444444
PY79	2340737	2341582	846	-	yqxC	Uncharacterized protein yqxC	CDS	U712_11840				codirectional	367.666	7.84395	1.15203	0.471631	yqxC	Uncharacterized protein yqxC	CDS	U712_11840				codirectional	367.666	7.84395	1.15203	0.471631
PY79	2341579	2343480	1902	-	dxs	1-deoxy-D-xylulose-5-phosphate synthase	CDS	U712_11845	GO:0008661	2.2.1.7		codirectional	295.689	22.5445	24.0044	0.477392	dxs	1-deoxy-D-xylulose-5-phosphate synthase	CDS	U712_11845	GO:0008661	2.2.1.7		codirectional	295.689	22.5445	24.0044	0.477392
PY79	2343655	2344545	891	-	ispA	Farnesyl diphosphate synthase	CDS	U712_11850		2.5.1.10		codirectional	127.296	36.1526	49.4913	0.460157	ispA	Farnesyl diphosphate synthase	CDS	U712_11850		2.5.1.10		codirectional	127.296	36.1526	49.4913	0.460157
PY79	2344535	2344789	255	-	xseB	Exodeoxyribonuclease 7 small subunit	CDS	U712_11855	GO:0008855	3.1.11.6		codirectional	116.492	0	8.58902	0.407843	xseB	Exodeoxyribonuclease 7 small subunit	CDS	U712_11855	GO:0008855	3.1.11.6		codirectional	116.492	0	8.58902	0.407843
PY79	2344786	2346168	1383	-	xseA	Exodeoxyribonuclease 7 large subunit	CDS	U712_11860	GO:0008855	3.1.11.6		codirectional	108.169	42.5543	22.5667	0.442516	xseA	Exodeoxyribonuclease 7 large subunit	CDS	U712_11860	GO:0008855	3.1.11.6		codirectional	108.169	42.5543	22.5667	0.442516
PY79	2346270	2347121	852	-	folD	Bifunctional protein FolD	CDS	U712_11865	GO:0004477	1.5.1.5		codirectional	420.654	40.6487	63.8355	0.455399	folD	Bifunctional protein FolD	CDS	U712_11865	GO:0004477	1.5.1.5		codirectional	420.654	40.6487	63.8355	0.455399
PY79	2347133	2347528	396	-	nusB	N utilization substance protein B-like	CDS	U712_11870	GO:0003723			codirectional	583.179	166.684	371.003	0.426768	nusB	N utilization substance protein B-like	CDS	U712_11870	GO:0003723			codirectional	583.179	166.684	371.003	0.426768
PY79	2347792	2348199	408	-	yqhY	Uncharacterized protein YqhY	CDS	U712_11875				codirectional	650.303	27.5027	17.7216	0.443627	yqhY	Uncharacterized protein YqhY	CDS	U712_11875				codirectional	650.303	27.5027	17.7216	0.443627
PY79	2348220	2349572	1353	-	accC	Biotin carboxylase 1	CDS	U712_11880	GO:0004075	6.3.4.14		codirectional	569.099	342.48	326.974	0.453067	accC	Biotin carboxylase 1	CDS	U712_11880	GO:0004075	6.3.4.14		codirectional	569.099	342.48	326.974	0.453067
PY79	2349584	2350063	480	-	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	CDS	U712_11885				codirectional	514.588	588.1	540.746	0.44375	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	CDS	U712_11885				codirectional	514.588	588.1	540.746	0.44375
PY79	2350219	2350875	657	-	spoIIIAH	Stage III sporulation protein AH	CDS	U712_11890				codirectional	1.94887	288.091	298.106	0.421613	spoIIIAH	Stage III sporulation protein AH	CDS	U712_11890				codirectional	1.94887	288.091	298.106	0.421613
PY79	2350876	2351565	690	-	spoIIIAG	Stage III sporulation protein AG	CDS	U712_11895				codirectional	1.38331	260.981	259.524	0.408696	spoIIIAG	Stage III sporulation protein AG	CDS	U712_11895				codirectional	1.38331	260.981	259.524	0.408696
PY79	2351558	2352178	621	-	spoIIIAF	Stage III sporulation protein AF	CDS	U712_11900				codirectional	0.787251	793.22	700.541	0.42351	spoIIIAF	Stage III sporulation protein AF	CDS	U712_11900				codirectional	0.787251	793.22	700.541	0.42351
PY79	2352192	2353391	1200	-	spoIIIAE	Stage III sporulation protein AE	CDS	U712_11905				codirectional	0.756604	1625.9	1384.74	0.4625	spoIIIAE	Stage III sporulation protein AE	CDS	U712_11905				codirectional	0.756604	1625.9	1384.74	0.4625
PY79	2353410	2353811	402	-	spoIIIAD	Stage III sporulation protein AD	CDS	U712_11910				codirectional	0.637019	1571.81	1214.49	0.380597	spoIIIAD	Stage III sporulation protein AD	CDS	U712_11910				codirectional	0.637019	1571.81	1214.49	0.380597
PY79	2353818	2354024	207	-	spoIIIAC	Stage III sporulation protein AC	CDS	U712_11915				codirectional	0.899715	475.154	502.438	0.386473	spoIIIAC	Stage III sporulation protein AC	CDS	U712_11915				codirectional	0.899715	475.154	502.438	0.386473
PY79	2354047	2354562	516	-	spoIIIAB	Stage III sporulation protein AB	CDS	U712_11920				codirectional	0.315816	63.2927	92.6483	0.488372	spoIIIAB	Stage III sporulation protein AB	CDS	U712_11920				codirectional	0.315816	63.2927	92.6483	0.488372
PY79	2354556	2355479	924	-	spoIIIAA	Stage III sporulation protein AA	CDS	U712_11925				codirectional	0.806238	126.403	131.897	0.498918	spoIIIAA	Stage III sporulation protein AA	CDS	U712_11925				codirectional	0.806238	126.403	131.897	0.498918
PY79	2355555	2355836	282	-	yqhV	Uncharacterized protein yqhV	CDS	U712_11930				codirectional	0.495322	755.732	548.171	0.407801	yqhV	Uncharacterized protein yqhV	CDS	U712_11930				codirectional	0.495322	755.732	548.171	0.407801
PY79	2355981	2356538	558	-	efp	Elongation factor P	CDS	U712_11935				codirectional	1110.27	697.635	581.955	0.4319	efp	Elongation factor P	CDS	U712_11935				codirectional	1110.27	697.635	581.955	0.4319
PY79	2356563	2357624	1062	-	yqhT	Uncharacterized peptidase yqhT	CDS	U712_11940	GO:0006508			codirectional	777.495	222.411	266.568	0.469868	yqhT	Uncharacterized peptidase yqhT	CDS	U712_11940	GO:0006508			codirectional	777.495	222.411	266.568	0.469868
PY79	2357621	2358067	447	-	aroQ	3-dehydroquinate dehydratase	CDS	U712_11945		4.2.1.10		codirectional	305.767	1607.82	1693.59	0.47651	aroQ	3-dehydroquinate dehydratase	CDS	U712_11945		4.2.1.10		codirectional	305.767	1607.82	1693.59	0.47651
PY79	2358154	2358690	537	-	yqhR	Uncharacterized protein yqhR	CDS	U712_11950				codirectional	5.85255	333.8	394.514	0.411546	yqhR	Uncharacterized protein yqhR	CDS	U712_11950				codirectional	5.85255	333.8	394.514	0.411546
PY79	2358917	2359873	957	+	yqhQ	Uncharacterized protein yqhQ	CDS	U712_11955				head-on	116.255	70.3116	61.5919	0.434692	yqhQ	Uncharacterized protein yqhQ	CDS	U712_11955				head-on	116.255	70.3116	61.5919	0.434692
PY79	2359913	2360308	396	+	yqhP	Uncharacterized protein yqhP	CDS	U712_11960				head-on	127.335	112.924	90.8801	0.44697	yqhP	Uncharacterized protein yqhP	CDS	U712_11960				head-on	127.335	112.924	90.8801	0.44697
PY79	2360305	2361180	876	-	yqhO	Uncharacterized protein yqhO	CDS	U712_11965				codirectional	11.7198	987.998	986.444	0.466895	yqhO	Uncharacterized protein yqhO	CDS	U712_11965				codirectional	11.7198	987.998	986.444	0.466895
PY79	2361306	2361734	429	-	mntR	Transcriptional regulator mntR	CDS	U712_11970	GO:0003700			codirectional	524.861	11.7133	12.0929	0.351981	mntR	Transcriptional regulator mntR	CDS	U712_11970	GO:0003700			codirectional	524.861	11.7133	12.0929	0.351981
PY79	2361834	2362670	837	-	lipM	Octanoyltransferase LipM	CDS	U712_11975	GO:0003824			codirectional	131.337	9.13681	4.84571	0.44086	lipM	Octanoyltransferase LipM	CDS	U712_11975	GO:0003824			codirectional	131.337	9.13681	4.84571	0.44086
PY79	2362861	2363241	381	+	yqhL	Uncharacterized protein yqhL	CDS	U712_11980				head-on	480.878	5.86819	2.55805	0.446194	yqhL	Uncharacterized protein yqhL	CDS	U712_11980				head-on	480.878	5.86819	2.55805	0.446194
PY79	2363276	2364742	1467	-	gcvPB	Probable glycine dehydrogenase [decarboxylating] subunit 2	CDS	U712_11985	GO:0004375	1.4.4.2		codirectional	8.42655	4.52351	3.48606	0.479209	gcvPB	Probable glycine dehydrogenase [decarboxylating] subunit 2	CDS	U712_11985	GO:0004375	1.4.4.2		codirectional	8.42655	4.52351	3.48606	0.479209
PY79	2364735	2366081	1347	-	gcvPA	Probable glycine dehydrogenase [decarboxylating] subunit 1	CDS	U712_11990	GO:0004375	1.4.4.2		codirectional	5.56511	8.29097	6.80765	0.463994	gcvPA	Probable glycine dehydrogenase [decarboxylating] subunit 1	CDS	U712_11990	GO:0004375	1.4.4.2		codirectional	5.56511	8.29097	6.80765	0.463994
PY79	2366111	2367199	1089	-	gcvT	Aminomethyltransferase	CDS	U712_11995		2.1.2.10		codirectional	7.01183	114.795	157.646	0.447199	gcvT	Aminomethyltransferase	CDS	U712_11995		2.1.2.10		codirectional	7.01183	114.795	157.646	0.447199
PY79	2367641	2369314	1674	+	yqhH	Uncharacterized ATP-dependent helicase yqhH	CDS	U712_12000				head-on	0.653624	37.9761	19.1198	0.411589	yqhH	Uncharacterized ATP-dependent helicase yqhH	CDS	U712_12000				head-on	0.653624	37.9761	19.1198	0.411589
PY79	2369335	2370129	795	+	yqhG	Uncharacterized protein yqhG	CDS	U712_12005				head-on	6.64728	172.88	181.678	0.401258	yqhG	Uncharacterized protein yqhG	CDS	U712_12005				head-on	6.64728	172.88	181.678	0.401258
PY79	2370312	2370485	174	+	sinI	Protein sinI	CDS	U712_12010				head-on	24.6181	269.195	217.895	0.390805	sinI	Protein sinI	CDS	U712_12010				head-on	24.6181	269.195	217.895	0.390805
PY79	2370513	2370854	342	+	sinR	HTH-type transcriptional regulator sinR	CDS	U712_12015				head-on	177.664	183.176	185.927	0.394737	sinR	HTH-type transcriptional regulator sinR	CDS	U712_12015				head-on	177.664	183.176	185.927	0.394737
PY79	2370947	2371732	786	-	tasA	Spore coat-associated protein N	CDS	U712_12020				codirectional	8.61898	9.79732	18.3732	0.37659	tasA	Spore coat-associated protein N	CDS	U712_12020				codirectional	8.61898	9.79732	18.3732	0.37659
PY79	2371796	2372368	573	-	sipW	Signal peptidase I W	CDS	U712_12025		3.4.21.89		codirectional	2.43771	49.7814	84.9621	0.424084	sipW	Signal peptidase I W	CDS	U712_12025		3.4.21.89		codirectional	2.43771	49.7814	84.9621	0.424084
PY79	2372352	2373113	762	-	tapA	Uncharacterized protein yqxM	CDS	U712_12030				codirectional	2.07749	195.982	210.786	0.392388	tapA	Uncharacterized protein yqxM	CDS	U712_12030				codirectional	2.07749	195.982	210.786	0.392388
PY79	2373334	2373711	378	+	yqzG	Uncharacterized protein yqzG	CDS	U712_12035				head-on	0.677464	871.229	1212.4	0.39418	yqzG	Uncharacterized protein yqzG	CDS	U712_12035				head-on	0.677464	871.229	1212.4	0.39418
PY79	2373753	2373932	180	-	yqzE	Uncharacterized protein yqzE	CDS	U712_12040				codirectional	2.58668	13.3474	11.7577	0.388889	yqzE	Uncharacterized protein yqzE	CDS	U712_12040				codirectional	2.58668	13.3474	11.7577	0.388889
PY79	2374003	2374377	375	-	comGG	ComG operon protein 7	CDS	U712_12045				codirectional	2.04865	27.2448	14.4769	0.392	comGG	ComG operon protein 7	CDS	U712_12045				codirectional	2.04865	27.2448	14.4769	0.392
PY79	2374378	2374674	297	-	comGF	ComG operon protein 6	CDS	U712_12050				codirectional	1.09738	54.8799	28.1235	0.393939	comGF	ComG operon protein 6	CDS	U712_12050				codirectional	1.09738	54.8799	28.1235	0.393939
PY79	2374787	2375134	348	-	comGE	ComG operon protein 5	CDS	U712_12055				codirectional	0.936557	58.0645	20.7491	0.41954	comGE	ComG operon protein 5	CDS	U712_12055				codirectional	0.936557	58.0645	20.7491	0.41954
PY79	2375118	2375549	432	-	comGD	ComG operon protein 4	CDS	U712_12060				codirectional	0.64667	1056.6	586.818	0.409722	comGD	ComG operon protein 4	CDS	U712_12060				codirectional	0.64667	1056.6	586.818	0.409722
PY79	2375539	2375835	297	-	comGC	ComG operon protein 3	CDS	U712_12065				codirectional	0.862227	1108.6	502.674	0.387205	comGC	ComG operon protein 3	CDS	U712_12065				codirectional	0.862227	1108.6	502.674	0.387205
PY79	2375849	2376820	972	-	comGB	ComG operon protein 2	CDS	U712_12070				codirectional	0.790375	181.818	107.048	0.416667	comGB	ComG operon protein 2	CDS	U712_12070				codirectional	0.790375	181.818	107.048	0.416667
PY79	2376873	2377943	1071	-	comGA	ComG operon protein 1	CDS	U712_12075				codirectional	1.17379	207.435	101.05	0.419234	comGA	ComG operon protein 1	CDS	U712_12075				codirectional	1.17379	207.435	101.05	0.419234
PY79	2377961	2378125	165	-	U712_12080	Hypothetical Protein	CDS	U712_12080				codirectional	0.84655	101.194	189.958	0.315152	U712_12080	Hypothetical Protein	CDS	U712_12080				codirectional	0.84655	101.194	189.958	0.315152
PY79	2378355	2379308	954	-	yqxL	Magnesium transport protein CorA	CDS	U712_12085				codirectional	15.9105	3.74592	3.06483	0.393082	yqxL	Magnesium transport protein CorA	CDS	U712_12085				codirectional	15.9105	3.74592	3.06483	0.393082
PY79	2379451	2380779	1329	+	yqhB	UPF0053 protein yqhB	CDS	U712_12090				head-on	15.6077	82.2731	74.4114	0.408578	yqhB	UPF0053 protein yqhB	CDS	U712_12090				head-on	15.6077	82.2731	74.4114	0.408578
PY79	2380832	2381668	837	-	rsbRD	RsbT co-antagonist protein rsbRD	CDS	U712_12095				codirectional	164.018	35.8052	14.1365	0.41816	rsbRD	RsbT co-antagonist protein rsbRD	CDS	U712_12095				codirectional	164.018	35.8052	14.1365	0.41816
PY79	2381892	2382272	381	-	mgsR	Uncharacterized protein YqgZ	CDS	U712_12100				codirectional	397.045	43.5449	79.9011	0.372703	mgsR	Uncharacterized protein YqgZ	CDS	U712_12100				codirectional	397.045	43.5449	79.9011	0.372703
PY79	2382504	2382749	246	+	yqgY	Uncharacterized protein yqgY	CDS	U712_12105				head-on	69.8404	27.9435	4.60166	0.365854	yqgY	Uncharacterized protein yqgY	CDS	U712_12105				head-on	69.8404	27.9435	4.60166	0.365854
PY79	2382789	2383409	621	-	yqgX	Uncharacterized protein yqgX	CDS	U712_12110				codirectional	172.146	70.1234	93.6227	0.454106	yqgX	Uncharacterized protein yqgX	CDS	U712_12110				codirectional	172.146	70.1234	93.6227	0.454106
PY79	2383581	2383754	174	+	yqgW	Uncharacterized protein yqgW	CDS	U712_12115				head-on	56.3272	7.6887	5.60124	0.41954	yqgW	Uncharacterized protein yqgW	CDS	U712_12115				head-on	56.3272	7.6887	5.60124	0.41954
PY79	2383786	2384100	315	-	yqgV	UPF0045 protein yqgV	CDS	U712_12120				codirectional	130.221	4.24709	3.09402	0.425397	yqgV	UPF0045 protein yqgV	CDS	U712_12120				codirectional	130.221	4.24709	3.09402	0.425397
PY79	2384103	2385164	1062	-	yqgU	Uncharacterized lipoprotein yqgU	CDS	U712_12125				codirectional	126.989	24.2728	13.8435	0.414313	yqgU	Uncharacterized lipoprotein yqgU	CDS	U712_12125				codirectional	126.989	24.2728	13.8435	0.414313
PY79	2385226	2386353	1128	-	yqgT	Uncharacterized protein yqgT	CDS	U712_12130		3.4.19.11		codirectional	37.1079	19.4016	7.28263	0.430851	yqgT	Uncharacterized protein yqgT	CDS	U712_12130		3.4.19.11		codirectional	37.1079	19.4016	7.28263	0.430851
PY79	2386439	2388355	1917	-	ltaSC	Lipoteichoic acid synthase-like protein yqgS	CDS	U712_12135				codirectional	120.53	7.86389	5.34056	0.402713	ltaSC	Lipoteichoic acid synthase-like protein yqgS	CDS	U712_12135				codirectional	120.53	7.86389	5.34056	0.402713
PY79	2388472	2389437	966	-	glcK	Glucokinase	CDS	U712_12140	GO:0004340	2.7.1.2		codirectional	82.1552	1.38492	2.18077	0.473085	glcK	Glucokinase	CDS	U712_12140	GO:0004340	2.7.1.2		codirectional	82.1552	1.38492	2.18077	0.473085
PY79	2389448	2389663	216	-	yqgQ	Uncharacterized protein yqgQ	CDS	U712_12145				codirectional	86.546	18.0886	14.265	0.37037	yqgQ	Uncharacterized protein yqgQ	CDS	U712_12145				codirectional	86.546	18.0886	14.265	0.37037
PY79	2389773	2391296	1524	-	glpG	Rhomboid protease gluP	CDS	U712_12150				codirectional	42.7261	8.35021	5.39029	0.449475	glpG	Rhomboid protease gluP	CDS	U712_12150				codirectional	42.7261	8.35021	5.39029	0.449475
PY79	2391386	2391559	174	-	yqgO	Uncharacterized protein yqgO	CDS	U712_12155				codirectional	98.2047	7.6887	6.08156	0.362069	yqgO	Uncharacterized protein yqgO	CDS	U712_12155				codirectional	98.2047	7.6887	6.08156	0.362069
PY79	2391626	2392189	564	-	folN	Uncharacterized protein yqgN	CDS	U712_12160	GO:0030272	6.3.3.2		codirectional	128.041	261.66	315.094	0.439716	folN	Uncharacterized protein yqgN	CDS	U712_12160	GO:0030272	6.3.3.2		codirectional	128.041	261.66	315.094	0.439716
PY79	2392180	2392299	120	+	U712_12165	Hypothetical Protein	CDS	U712_12165				head-on	949.829	21.854	0	0.4	U712_12165	Hypothetical Protein	CDS	U712_12165				head-on	949.829	21.854	0	0.4
PY79	2392507	2393574	1068	-	yqgM	Uncharacterized glycosyltransferase yqgM	CDS	U712_12170				codirectional	4.99171	134.704	101.061	0.464419	yqgM	Uncharacterized glycosyltransferase yqgM	CDS	U712_12170				codirectional	4.99171	134.704	101.061	0.464419
PY79	2393583	2393930	348	-	yqgL	Uncharacterized protein yqgL	CDS	U712_12175				codirectional	7.09107	426.535	556.881	0.436782	yqgL	Uncharacterized protein yqgL	CDS	U712_12175				codirectional	7.09107	426.535	556.881	0.436782
PY79	2394038	2394172	135	+	U712_12180	Hypothetical Protein	CDS	U712_12180				head-on	6.55293	16.5613	52.3929	0.377778	U712_12180	Hypothetical Protein	CDS	U712_12180				head-on	6.55293	16.5613	52.3929	0.377778
PY79	2394233	2394586	354	+	yqzD	Uncharacterized protein yqzD	CDS	U712_12185				head-on	539.52	24.761	24.7204	0.375706	yqzD	Uncharacterized protein yqzD	CDS	U712_12185				head-on	539.52	24.761	24.7204	0.375706
PY79	2394583	2395047	465	+	yqzC	Uncharacterized protein yqzC	CDS	U712_12190				head-on	555.669	15.8434	9.08173	0.402151	yqzC	Uncharacterized protein yqzC	CDS	U712_12190				head-on	555.669	15.8434	9.08173	0.402151
PY79	2395076	2395858	783	-	pstBB	Phosphate import ATP-binding protein PstB 1	CDS	U712_12195				codirectional	16.7094	111.094	163.626	0.417625	pstBB	Phosphate import ATP-binding protein PstB 1	CDS	U712_12195				codirectional	16.7094	111.094	163.626	0.417625
PY79	2395869	2396678	810	-	pstBA	Phosphate import ATP-binding protein PstB 2	CDS	U712_12200				codirectional	17.8194	165.393	134.898	0.416049	pstBA	Phosphate import ATP-binding protein PstB 2	CDS	U712_12200				codirectional	17.8194	165.393	134.898	0.416049
PY79	2396699	2397583	885	-	pstA	Probable ABC transporter permease protein yqgI	CDS	U712_12205				codirectional	9.60141	126.086	122.182	0.446328	pstA	Probable ABC transporter permease protein yqgI	CDS	U712_12205				codirectional	9.60141	126.086	122.182	0.446328
PY79	2397583	2398512	930	-	pstC	Probable ABC transporter permease protein yqgH	CDS	U712_12210				codirectional	10.5887	190.618	176.965	0.45914	pstC	Probable ABC transporter permease protein yqgH	CDS	U712_12210				codirectional	10.5887	190.618	176.965	0.45914
PY79	2398581	2399483	903	-	pstS	Phosphate-binding protein pstS	CDS	U712_12215				codirectional	31.8136	177.571	187.677	0.423034	pstS	Phosphate-binding protein pstS	CDS	U712_12215				codirectional	31.8136	177.571	187.677	0.423034
PY79	2399637	2401787	2151	-	pbpA	Uncharacterized protein yqgF	CDS	U712_12220		2.4.1.129		codirectional	439.703	236.547	261.839	0.398884	pbpA	Uncharacterized protein yqgF	CDS	U712_12220		2.4.1.129		codirectional	439.703	236.547	261.839	0.398884
PY79	2401901	2403193	1293	-	yqgE	Uncharacterized protein yqgE	CDS	U712_12225				codirectional	3.54693	165.949	192.845	0.423821	yqgE	Uncharacterized protein yqgE	CDS	U712_12225				codirectional	3.54693	165.949	192.845	0.423821
PY79	2403300	2403908	609	-	sodA	Mn-dependent Superoxide dismutase	CDS	U712_12230	GO:0004784	1.15.1.1		codirectional	1746.66	10.5354	12.2523	0.456486	sodA	Mn-dependent Superoxide dismutase	CDS	U712_12230	GO:0004784	1.15.1.1		codirectional	1746.66	10.5354	12.2523	0.456486
